titles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
Megan Leavey,0.0,0.021677386248022082,0.0,0.03478495428315339,0.0,0.0,0.0,0.0009206469939429479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005047870145014219,0.0004419793830774297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.902578453979799e-05,0.0,0.0,0.0,0.0,0.0,0.01921471874338269,0.0003125568761953567,0.0,3.907021007907741e-05,0.0,0.0,0.0,0.0,0.0,0.0004226589370558285,0.0,0.0,0.00040668659238650196,0.0,0.0,0.0,0.0002173274577882037,6.279310603013927e-05,0.0,0.0,0.00025212671058591756,0.0017389808763176467,0.00020723448577162745,0.0,0.0,0.0,0.000311853995628584,0.0,0.00044523749586497546,2.037422050297707e-05,0.00046267087104549397,0.0008750465658901802,0.0007543687697615225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01613474105012687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00067683738753258,0.0,0.0,0.5766811183069748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5766811183069748,0.5766811183069748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can You Ever Forgive Me?,0.0,4.520709666494726e-05,0.00021891704015123887,0.0,0.0,0.0,0.0,0.0,0.00022667415318832835,0.0,0.0005116261448279981,0.0,0.0,0.0,0.0,0.014631522785747567,0.0,0.0,0.0,0.0,0.00025056006964835304,0.0,0.0,0.0,0.0001801811231905302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94880430390903e-05,0.0,0.0001788571619902318,0.0,0.0,0.0,0.00047132960310486324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016637469781329944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019345853367798828,0.0,0.0,0.0,0.0,0.0,0.001457571672432085,0.0,0.000419740161691457,0.00012388911390320283,0.0,0.03383824391440757,2.834821884067353e-05,0.0,0.0,0.0018346212233421567,0.0,0.0,0.0,0.0,0.0009613594046784248,0.0,0.0,0.0,0.0,0.0,0.0005308353515337758,0.0,0.0,0.0,0.0,0.003384201065755976,0.0,0.0,0.0,0.0010970316672142843,0.0,0.0,0.0,0.5768719630238649,0.0,0.0,0.0,0.0,0.0,0.0,0.5768719630238649,0.0,0.0,0.5768719630238649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miracles from Heaven,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009441730154225237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008496929716593211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03144702929224899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.577038767069204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.577038767069204,0.0,0.0,0.577038767069204,0.0,0.0,0.0,0.0,0.0,0.0
Don't Breathe,0.0,0.0,0.0,0.0,0.0,0.00012056488586645865,0.0,0.0,0.0,0.0,0.0,0.01315944811791007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.716097491709008e-05,0.0002447396362291748,0.00034149546964358475,0.0,0.0,2.2114130694963892e-06,0.00022073509203775118,0.0,0.0,0.0,0.00039815105662563784,3.322282986897659e-05,0.0,0.0,0.0,0.0,0.0,4.8881784796283815e-05,0.0,0.0,0.0,7.893837156863957e-05,0.0,1.872129127727946e-05,5.169087411536689e-06,0.0,0.0,0.0,0.0,0.000139555085607633,0.0,0.0,0.0005682530859336013,0.0,0.0,0.0,0.0,0.00043400867631466236,0.0,0.00011783369012162034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005878396495788642,0.0026284816158181354,0.0005423469035526538,0.0,0.0,0.00022081505770321104,0.0,0.00010532700741486372,0.000278380671644101,0.0010981340406610383,0.0004776436745600154,0.002002781609943548,0.0,0.0,0.005234218494202861,0.0,0.0,0.0,0.0029190372635777106,0.08228939993935577,0.0,0.0017276783220014213,0.0,0.0,0.0,0.0,0.0013154201062235756,0.0,0.006264466487155667,0.0,0.0,0.0,0.5753147898039779,0.0,0.0,0.0,0.0,0.5753147898039779,0.0,0.0,0.0,0.5753147898039779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tangerine,0.004363736195904438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031094184655409296,0.0003196703469843639,9.027010344376846e-05,0.00028741401897601764,0.0,0.0,0.00032530701575407534,0.0,0.0,0.0,0.0,0.0,0.0,0.00031227436160601366,0.00012852711667049745,0.000313313776072835,0.0,0.0,0.000800211956101724,0.0008830140887126905,0.0006318057848684053,0.0,0.0,0.0,0.0,0.0,0.0,0.00025247599169151845,0.0,0.0,0.0,0.0,0.00042543959793274136,0.0,0.0006809139840405536,0.0,0.0,0.0,0.0,0.0,8.811882196208657e-06,0.0,0.0,0.0008704267492471644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020956608937935099,0.001368469529817753,0.002264846072975861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004813304731103853,0.002488588373904735,0.00047927216132375914,0.0,0.0,0.0,0.0,0.0,0.0,0.0009478839225252706,0.0,0.0,0.0,0.0,0.0,0.013727445221321513,0.00048675247975413525,0.0,0.00024411478950461248,0.0009668063147508192,0.01112208523582163,0.0,0.0007924478149946871,0.0,0.0,0.0,0.577248780273512,0.577248780273512,0.0,0.0,0.0,0.0,0.0,0.0,0.577248780273512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allied,0.004173379616127141,0.0,0.0,0.0,0.0,0.0,0.0,0.011960022840009127,0.00010010934704045365,0.0,0.0,0.0,2.508793830661302e-06,0.0009736873866831924,0.0,0.0,0.0,0.0,0.012511076342718305,0.0,0.00022815811227699665,0.005174357159811404,0.000503600950307192,3.966054356944804e-06,0.0,0.0011438705653546342,0.0,0.0017003010830513646,0.0,0.0012826831141670733,0.0,0.0,0.0,0.0,0.0,0.0,0.0013881826323954673,0.00012568199159064737,0.0,9.630537784364657e-05,0.0,0.0,0.0001451445074467016,0.0,0.0,0.0,0.0,0.0,0.0,0.00039451669428103704,0.0006701335491724506,0.0,0.0,0.011550439794749092,0.001040758678238712,0.0,0.0,0.0,0.0,0.0,0.0,0.0002703662345133717,0.0002182753707494898,0.0,0.0,0.0,0.00040381428595857275,0.0,0.01638222835428666,0.0,0.0,0.000333743313768463,0.0,0.0,0.0004682002244485496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002360841750317936,0.0014583680418991864,0.0011630842467879998,0.00017415342244859092,0.0,7.731187854007498e-05,0.0008190241933952113,0.0,0.0,0.0005620957765631467,0.0,0.0,0.0033287836524213904,0.0003833357497075083,0.0,0.0,0.0008598528836241548,0.5771253539005374,0.0,0.5771253539005374,0.0,0.5771253539005374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sing,0.0,0.0,0.008982543556328713,0.013868100309465309,0.0,0.0004404175072116806,0.0,0.0,0.0,9.493789151221558e-06,0.0,0.0,0.0,0.014020797442336454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004670138258039168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010656486326506068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009725155288216917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013341762655012651,0.0,0.0,0.002537170370709587,0.0006719491650453625,0.0,0.0,0.0,0.04746182853953806,0.0,0.003881802413530764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5764905032508068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5764905032508068,0.5764905032508068,0.0,0.0,0.0,0.0,0.0
Concussion,0.0,0.0,0.0,0.00033700911278092374,0.0,0.0,0.0,0.0,0.0,0.00017153586401692583,0.0,0.0,2.9697630566688922e-05,8.16217640433334e-05,0.00010959061985291615,0.0001489053855871522,0.0,0.0,0.00033019883234265755,0.0,0.0017812459528656235,0.005005804411130698,0.0,1.760169344731003e-05,0.0,6.482615968080664e-05,0.0,0.00017771986951944596,0.00022887619730607665,0.00032584051562176483,0.00012801199521377609,0.00011156737641972898,0.0,9.100596767399124e-05,8.319158453348822e-05,0.0,0.0,1.1001768563906065e-05,0.0,0.00015763103100140466,0.0,0.0,0.0,0.0003107689987948945,0.0,0.0002655760814054111,0.00020511610725776767,0.0,0.00023802618483090946,0.0,0.0,0.0007600412446659936,0.0,7.009424647203931e-05,7.67143794882112e-05,0.00014026250941953316,0.0,0.0,0.0,0.000649508390507729,0.0,0.0,0.0005098727140430684,0.0,0.0,7.226061346149151e-05,5.053749709452558e-05,0.0,0.0,0.0002303421253585075,0.0,0.0,0.0,0.001324691178341137,0.0,0.0,0.0008114020738091407,0.002201900688911119,0.00046104928301559994,0.0,0.0,0.0,0.0,0.0,0.013121618132903362,0.0,0.0,0.000599313133362305,0.0,0.0,0.0013779450726146166,0.0,0.0,0.0006272841325452005,8.305044051506929e-05,0.0002889162849783923,0.0,0.0017228233664626407,0.0,0.0,0.57728797960002,0.0,0.0,0.0,0.0,0.0,0.57728797960002,0.0,0.0,0.0,0.0,0.57728797960002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Christmas Chronicles,0.005483842540593617,0.0,0.0,0.0,0.0,0.01432121463815784,0.0,0.0,0.0,0.0,0.00018527636657306978,0.00026516733996712576,3.940154969876738e-05,0.0,0.00011195526620926276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005480344873944476,0.0,0.0,0.0021316937990028787,0.0,0.0018696474913984511,0.0001311742163421422,0.0003399242695854724,0.0,0.0,0.0,0.0,0.00942883723479983,0.00032252601841260776,0.0,0.0003102065318828593,0.0007100352676866068,0.00044834264526497823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010824129931768147,0.0,0.0004138850016421542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027139590887921723,0.0,0.0,0.00034705694806332266,0.0006214151662180382,0.0,5.614545627477316e-05,0.0,0.0,0.004063193047515437,0.027021498691596008,0.0,0.0004508253726707979,0.0,0.0,0.0,0.0,0.0,0.0,0.000285045843120468,0.0,0.0,0.0,0.001683993076644822,0.0,0.0,0.008766130260838768,0.0012303246609040026,0.0020757031352824275,0.0,0.0,0.005922701410458696,0.0,0.0,0.0,0.0,0.0,0.0,0.577002878996557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.577002878996557,0.0,0.577002878996557,0.0,0.0,0.0,0.0
The Road Within,0.004213577618087678,0.03537770389248983,0.0,0.0,0.0,0.00030262316533684943,0.0,0.0,0.0,0.0,0.0,0.018840333626152554,4.2828761008303456e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0007914540233338366,0.0,0.0,0.0005255047975156982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701218315227091e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030048671463957244,0.0,0.0001481072498354411,0.0,0.0,0.0,0.0,0.001125381685950679,0.0,0.00100377627628759,0.0,0.0,0.0,0.0,0.0,0.0009935598355559348,0.0,0.0,0.0,0.0006525676228280936,0.0,0.0,0.0010730188126828741,0.0,0.0,0.035905914319136846,0.0,0.0,0.0,0.0,0.0,0.0003910591344632195,0.0,0.0,0.0,0.0,0.00021291773546034117,0.0002534729498672089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01647647336789999,0.0,0.0,0.0,0.0,0.05110971452151326,0.7050519780059872,0.7050519780059872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Far from the Madding Crowd,1.149765648725926e-05,0.00027740416750878514,0.0,0.00030927211259211903,0.0,0.00010515202599000175,0.0,0.0001044319760697908,0.00021583332491682515,5.571556806992639e-05,2.2870748941804586e-05,0.0,0.0,0.0,0.00010194499751702811,0.0,0.0,0.00021541719693974332,8.217324034326986e-05,0.0,0.0,0.005491648149495612,0.0,0.00019002381159728706,1.9321234662329336e-05,6.738265526678248e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.614234610893794e-07,0.0,0.0,0.005980534011112794,0.0,0.0,0.0,0.00038595819078960687,0.0,2.2015451056653113e-05,0.00040573417854290435,0.00015189924201978666,0.000582863246521241,0.00027522569884856347,0.00010500864634165124,0.0005016417043496294,0.00012683274384817832,0.0,0.0005066124789108154,0.0,0.0,0.0,0.0006336041800121955,9.586573154528509e-05,0.0,0.0,0.0,0.0,0.0005965383530375289,5.664985754278101e-05,0.0,0.001432608070816354,0.000977267973922954,0.0,0.0,6.042072291667264e-05,0.0,0.0013816142501303984,0.00017230996274488337,0.0,0.0,0.0,0.0013357250853399446,0.0,0.0004989982223860186,0.0018568296825710307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010138192546975678,0.0,0.0,0.0,0.0,0.0,0.0,0.004207765589769212,0.0,0.7070726701054665,0.0,0.7070726701054665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99 Homes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016219110729512277,0.0,0.0,0.000858269452961851,0.0,0.0,0.0,0.0,0.021190846704679744,0.0,0.0,0.0008760467393170067,0.0,0.0,0.0,0.0,0.07428225411218126,0.0,0.0,0.0165367286348475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009770491874822097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026882240114421797,0.0,0.0001402525768296065,7.498542830393064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012165769682827381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07930174448573997,0.0,0.0,0.0,0.0,0.0,0.0,0.0005603692908162141,0.0,0.0,0.0,0.0,0.0,0.003293813048194589,0.0,0.0,0.0,0.0,0.0,0.9932706229194697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty and the Beast,0.0,0.02557456784918525,0.0,0.018081516282877477,0.0,0.0,0.0,0.0005253394794532525,0.0,0.00599818394426222,0.0005069052905555554,0.0,0.0,0.0,0.0,0.03470312994253968,0.0,0.0,0.0,0.0006954446413857822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005163305341990926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4719453201127484e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001062022066718286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.815351146820889e-05,0.0,0.00040042031434348155,0.009613905203150837,0.0,0.0,0.0,0.0,0.0,0.00361159255176222,0.0,0.0,0.0011120737029497794,0.0,0.0,0.0003472665456482709,0.00891391223083055,0.0,0.0,0.0765043059554269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5749603069734194,0.0,0.0,0.0,0.0,0.0,0.0,0.5749603069734194,0.0,0.0,0.5749603069734194,0.0,0.0,0.0
The One I Love,0.0,0.0,0.0,0.0,4.709814123601334e-05,0.0,0.0,0.0,0.0,5.937641195169597e-07,0.001025417814199524,0.0002111924816445323,0.0,0.0003681328932894485,0.0,0.002001267321264788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.376146564836086e-05,0.0,0.0,0.0,0.0039808507806068675,0.0,0.0002846023824734326,1.7302931171689392e-05,0.0002713632831089981,0.00026991091347656495,0.0,0.0,0.0,0.0,0.0001745346623488629,0.00015672400234612952,0.0,0.00033513911861412127,0.0,0.0,0.0,0.0,0.0,0.013164290000220475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023300472022737728,0.0,0.0,0.0,0.0,0.0001986211679845623,0.0023092898698738214,0.00021377581723628811,0.0,0.0,0.0,7.089521074462012e-05,0.0,0.0017180241017277626,0.00016533013127788035,0.0,0.0,0.0,0.003332883750007471,0.0018116738328690675,0.0008874093343640169,0.0,0.0,0.0,0.0,0.0,0.0,0.0003768332943677993,0.0,0.004237109464230457,0.0,0.0,0.0021402067157991022,0.007217433468724725,0.0,0.0005629576559555748,0.0,0.0,0.0,0.0011786049189645386,0.0,0.577265135904738,0.577265135904738,0.0,0.0,0.0,0.577265135904738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Longest Ride,0.0,0.04126237683093684,0.0,0.03166763929754611,0.0,0.02931836133566124,0.0,0.0,0.0,0.0,0.0,0.02078747197751831,0.0,5.692240745538455e-06,0.0,0.027418086100993215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026880582124954715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020964930772870887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017438492345004702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026196343135076314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08180544047551487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005441168569329519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7029298565690687,0.0,0.7029298565690687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Everest,0.0,0.0,0.01243570168280913,0.0,4.163616545181232e-05,0.013073828315669925,0.0007325982666592896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013284118909551724,0.0,0.0,0.0,3.8601841576174083e-05,0.0,0.0,0.0,0.00011510815667727754,6.457431808341514e-06,0.0004989864945814865,0.0,0.0,0.0,1.0421312529202366e-05,0.00044345488914443074,0.0,1.0112679366361294e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.228052719011959e-05,0.0,0.0,0.0,3.804321384487673e-06,0.0,0.0,0.0001665085360217816,0.0,0.0,0.0002161974532571398,0.0,0.0,0.0,0.00022128234696161463,0.0,0.0,0.0,0.00012313320023618827,0.0,0.0,0.0,0.0,0.0,0.0008610721387708161,0.00029779181090805777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001627356639875872,0.01201575712320165,0.0,0.0,0.0003756581255446672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001820771450787562,0.0,0.0,0.0012493694873297269,0.0006889304390410542,0.0,0.00257289834442653,0.0022234844760268446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.577208326886684,0.0,0.0,0.0,0.0,0.0,0.0,0.577208326886684,0.0,0.0,0.0,0.0,0.577208326886684,0.0,0.0,0.0,0.0
Locke,0.0,0.0,0.0,0.0012708847726563622,0.0,0.0003928725395515678,0.0,0.0,0.0,1.368794401823889e-05,0.0,0.016138990745969216,0.006884888688635746,0.0002992966376196809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004343846982521378,0.00026174742275515624,0.0,0.0,0.015350153666127669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004520191565532097,0.0,0.0,0.0010631372764321695,0.0010284841311500815,0.0,0.0,0.0,0.0,0.002561590717561714,0.00035267355452971107,0.0,0.0,0.0,0.0,0.0009184624640810792,0.0,0.0,0.0,0.0012355128238661403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11325853147264206,0.004852561292815491,0.0,0.0025195552419948124,0.0005253284536775277,0.0,0.008692450448656361,0.0,0.0,0.0,0.0,0.0,0.993231953737295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Star Trek Beyond,0.0007987084193122232,0.0,0.013023989708055794,0.000205605442217246,0.0,0.017448918565649923,0.00021763018888091011,0.00025264826328058625,0.0,0.0,0.000446234933799826,0.00030061382099519764,0.0,0.00039440676707756117,0.00010382731396805669,3.6580913527967186e-05,0.0,6.320810767569793e-05,0.0,0.0,0.0003955632617384591,0.0,0.0,1.812398313464407e-05,0.00018931277012588003,0.00042951863601493434,0.0,0.0,0.0,0.0003856845974791926,0.0005043692328859202,0.00033259420249891853,0.0,0.00022684088133387818,0.0003053216807490732,0.0001491855452528796,0.0009273567014781252,0.0004373909168499169,1.5242484627873552e-06,0.0,8.791122885415589e-05,0.0,1.922816373925061e-05,0.0008357327739629438,0.0,0.0,0.00026526060220163856,0.0,0.00018547671524481917,0.0003723552299678707,0.0005092728980174631,0.0,0.0008641923033276514,0.0008539757680948615,0.00040613709609591133,3.843673590475397e-06,0.0,0.0008582613924358365,0.0,0.003539465415876035,0.0,0.0,0.0007450162597148047,0.0,0.0,0.0005036589430172283,0.0007890677946253814,0.0007998804959398426,0.0007226719210025825,0.0,0.00032803871479282406,0.0006405758489414632,0.0009292506774232696,0.0009371555319684452,0.0009665523711467264,0.0,0.0,0.0,0.0,0.00032362741987220124,0.0,0.000209123773464171,0.0,0.0,0.001901697036462991,0.0,0.0,0.0,0.0024152937255242065,0.001698365483817397,0.0,0.0,0.0008919512769276835,0.0007774795808312348,0.0,0.0,0.0023900648831333767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5772004422527435,0.5772004422527435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5772004422527435,0.0,0.0,0.0,0.0
Fathers & Daughters,0.0,0.0,0.0,0.0,0.0,0.0,0.020927062276462204,0.0,0.0,0.0,0.0,0.0,0.0,3.604185602294978e-05,0.0,0.0,0.0007577037055670807,0.0,0.0,0.018881712488254987,0.0,0.0,0.0007118066056689494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005227565011286283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006497117611334182,0.0,0.00015797066580342482,0.0,0.027638331984016728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02934374978518906,0.0,0.0,0.0,0.00018453509437872496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047142625039360217,0.0,0.0,0.0,0.00034114435871037584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004957791773482378,0.0,0.0,0.0,0.0,0.0009257891801002141,0.0,0.0,0.0,0.0026674227429509517,0.001102654784129393,0.006669634542927723,0.001516414549948009,0.0,0.9987481562059077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bone Tomahawk,0.0,0.0,0.0,0.0,0.0,0.0,0.010248056474871212,0.0,0.0,0.00024474395507574,0.018275648557120428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023568144451271896,0.006572554124961974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017803725736448322,0.0,0.011442557737514732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.894048028781923e-05,0.0003885158457430889,0.011852088071619343,0.0,0.0,0.0,7.358934984766964e-05,0.0012796884102695342,0.0,0.0,0.001290760378299282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2280205850024959e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005040870889237093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5771315590188573,0.0,0.0,0.5771315590188573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5771315590188573,0.0
5 to 7,0.0,0.0,0.0,0.0,0.00013121472768808624,0.0,0.0,0.0,0.0,0.006236714419138561,0.0,0.0,0.0,0.0,0.0196406021776648,0.0,0.016474979781487188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002037336148222231,0.0020214890734704437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016000866270451847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02039351814436195,0.0006591497922562669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005112386558013733,0.0,0.0,0.0,0.06341611875553234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575783431983848,0.575783431983848,0.575783431983848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
